,address_column_name,ciudad
10865,,KRIVENI
10866,,KRIVENIC
10867,,KRIVENICA
10868,,KRIVODOL
10869,,KRIVOJA
10870,,KRIVOSIJE
10871,,KRIWE
10872,,KRIZ
10873,,KRIZ KOMENDA
10874,,KRIZENEC
10875,,KRIZEVCI
10876,,KRIZEVEI
10877,,KRIZEVOI
10878,,KRIZEWECZE
10879,,KRIZEWSKA
10880,,KRIZISCE
10881,,KRK
10882,,KRK.
10883,,KRKO
10884,,KRLE
10885,,KRMAROVSI
10886,,KRMESKLE
10887,,KRNAJIE
10888,,KRNDIJA
10889,,KRNIOJA
10890,,KRNJA JEL
10891,,KRNJAJA
10892,,KRNJAK
10893,,KRNOMELJ
10894,,KRNSTR
10895,,KRO
10896,,KROAT
10897,,KROATI.
10898,,KROATIA
10899,,KROATIAN
10900,,KROATIEN
10901,,KROATIN
10902,,KROBAK
10903,,KROCE
10904,,KROEDIN
10905,,KROFESO
10906,,KROG
10907,,KROJSALAC
10908,,KROKVENICA
10909,,KRONCHEVO
10910,,KRONOVO
10911,,KRONSTADT
10912,,KROPA
10913,,KROPA ESLOVENIA
10914,,KROPKEVNICE
10915,,KROSNIEWICA
10916,,KROSTATICA
10917,,KROSTATICE
10918,,KROSTOUT
10919,,KROSTOVICA
10920,,KROTIEN
10921,,KROTOPOLA
10922,,KROTUS
10923,,KROUSSER
10924,,KROVAC
10925,,KROVACIDCA
10926,,KROVCI
10927,,KROVINICKA
10928,,KROWKZE
10929,,KRS
10930,,KRSKA VAS
10931,,KRSKAVAS
10932,,KRSKO
10933,,KRSKO (ESLOVENIA)
10934,,KRSKO BUZKA (ESLOVENIA)
10935,,KRSTAICE
10936,,KRSTALICE
10937,,KRSTATICA
10938,,KRSTATICE
10939,,KRSTATICZ
10940,,KRSTAW
10941,,KRSTIN
10942,,KRSTTATICE
10943,,KRSTUR
10944,,KRTATICE
10945,,KRTINA
10946,,KRTOLI
10947,,KRTOLJ
10948,,KRTOSKI
10949,,KRTSCHETIN
10950,,KRUCAVO
10951,,KRUCEVJE
10952,,KRUCHEJI
10953,,KRUCHEWLIE
10954,,KRUCJEBJE
10955,,KRUDIJA
10956,,KRUIOVICE
10957,,KRUJAJA
10958,,KRUJAK
10959,,KRUJOJA
10960,,KRUNCICH
10961,,KRUNICE
10962,,KRUOEVO
10963,,KRUPA
10964,,KRUPAC
10965,,KRUPACA
10966,,KRUPLIKNIK
10967,,KRUPLIONIK
10968,,KRUPLIVNIK
10969,,KRUPLIVNILZ
10970,,KRURBET
10971,,KRUSAFOJE
10972,,KRUSCICA
10973,,KRUSCIKA
10974,,KRUSCOJE
10975,,KRUSCOLJE
10976,,KRUSEBLJE
10977,,KRUSELFA
10978,,KRUSELFJU
10979,,KRUSELVJE
10980,,KRUSELVJU
10981,,KRUSEOLJE
10982,,KRUSEVAC
10983,,KRUSEVICA
10984,,KRUSEVIJE
10985,,KRUSEVIJEK
10986,,KRUSEVILJE
10987,,KRUSEVJE
10988,,KRUSEVLJA
10989,,KRUSEVLJE
10990,,KRUSEVLJU
10991,,KRUSEVO
10992,,KRUSEVOLJA
10993,,KRUSEVSJU
10994,,KRUSIE
10995,,KRUSJE
10996,,KRUSKAOVACA
10997,,KRUSKOVACA
10998,,KRUSKOVO
10999,,KRUSKPVACA
11000,,KRUSLJEVO
11001,,KRUSOVAR
11002,,KRUSSCAVO
11003,,KRUSVAR
11004,,KRUSVLJE
11005,,KRUSZE
11006,,KRVAPA
11007,,KRVAVAC
11008,,KRVAVICA
11009,,KRWOGLOVICE
11010,,KRY
11011,,KRYAJA
11012,,KRZKO
11013,,KRZOVLJAM
11014,,KRZTATICA
11015,,KSARU
11016,,KSAS
11017,,KSKIDICH
11018,,KSTATSKA
11019,,KSVATSKA
11020,,KTENOVCEA
11021,,KU(INC.)
11022,,KUBA
11023,,KUBAN
11024,,KUBENK
11025,,KUBLUNJEVAC
11026,,KUBROVNIK
11027,,KUCANCI
11028,,KUCARVA
11029,,KUCAWCI
11030,,KUCE
11031,,KUCEIRCE
11032,,KUCEVICA
11033,,KUCEVICE
11034,,KUCEVICI
11035,,KUCHARA
11036,,KUCI
11037,,KUCICA
11038,,KUCICE
11039,,KUCICE DALMAZIA
11040,,KUCICO
11041,,KUCIPIC
11042,,KUCISCE
11043,,KUCISTE
11044,,KUCONCI
11045,,KUCORA
11046,,KUCRA
11047,,KUCUK
11048,,KUCURA
11049,,KUDA
11050,,KUDRICA
11051,,KUEAR
11052,,KUFRA
11053,,KUGE
11054,,KUHAIVE
11055,,KUHAYET
11056,,KUHEK LAZA
11057,,KUHER
11058,,KUHUJEVCI
11059,,KUIHOJARA
11060,,KUITAHIA
11061,,KUJAVA
11062,,KUJEGINER
11063,,KUKAGATCHE
11064,,KUKIJICA
11065,,KUKIYEVECI
11066,,KUKLICA
11067,,KUKLJICA
11068,,KUKLJICE
11069,,KUKLJICO
11070,,KUKOSEKU
11071,,KUKOV VRH.
11072,,KUKOVAC
11073,,KUKOVINA
11074,,KUKULIANOVO DALMAZIA
11075,,KUKULJANOVO
11076,,KUKUNIZAN
11077,,KUKUNJEVICE
11078,,KUKURUZ
11079,,KUKUSINA
11080,,KULA
11081,,KULA NOVINSKA
11082,,KULAC
11083,,KULAM VAKUF
11084,,KULAPICE
11085,,KULE NEI
11086,,KULEGIKA
11087,,KULEM VAKUF
11088,,KULER
11089,,KULJAK
11090,,KULJANI
11091,,KULPIM
11092,,KULPIN
11093,,KULROVCI
11094,,KULS
11095,,KULSKI
11096,,KULZ
11097,,KUMA
11098,,KUMAN.
11099,,KUMANE
11100,,KUMANS
11101,,KUMATEZ
11102,,KUMBAJI
11103,,KUMBOJA
11104,,KUMEITANA
11105,,KUMIN
11106,,KUMISINCI
11107,,KUNA
11108,,KUNAYE
11109,,KUNCICKY
11110,,KUNI
11111,,KUNIA
11112,,KUNIC
11113,,KUNISINCI
11114,,KUNNIC
11115,,KUPETAR
11116,,KUPICA
11117,,KUPIROVO
11118,,KUPLENSKO
11119,,KUPLINSKO
11120,,KUPOTINCI
11121,,KUPOVIC
11122,,KUPRAS
11123,,KUPRES
11124,,KUPSINCE
11125,,KUPSINCI
11126,,KURCULA
11127,,KURJAK
11128,,KURMANIC
11129,,KURMIN
11130,,KURNIC
11131,,KURNIZE
11132,,KURON
11133,,KUROUN
11134,,KURPEZOVA
11135,,KURSILA
11136,,KURSIMLYA
11137,,KURSOLA
11138,,KURSULA
11139,,KURTOVIC
11140,,KURTOVO
11141,,KURU
11142,,KURUM
11143,,KURUN
11144,,KURZISIE
11145,,KURZOLA
11146,,KUSA
11147,,KUSEVICA
11148,,KUSIC
11149,,KUSIEVO
11150,,KUSKO
11151,,KUSKUDAR
11152,,KUSKUNEUK
11153,,KUSONJE
11154,,KUSTENLAND
11155,,KUSTINA
11156,,KUTABIA
11157,,KUTAHIA
11158,,KUTAHYA
11159,,KUTAIHA
11160,,KUTANIA
11161,,KUTAPIA
11162,,KUTARIA
11163,,KUTAYA
11164,,KUTECE
11165,,KUTHIA
11166,,KUTI
11167,,KUTILIES
11168,,KUTINA
11169,,KUTING
11170,,KUTJEVO
11171,,KUTJEWO
11172,,KUTNIAK
11173,,KUTNJOK
11174,,KUTOVI
11175,,KUTOVO
11176,,KUTRENDORF
11177,,KUTSHIA
11178,,KUTTINA
11179,,KUTY
11180,,KUVAR
11181,,KUVEZSIL
11182,,KUYANE
11183,,KUZCDOBLANJE
11184,,KUZDOBLANGA
11185,,KUZELJ
11186,,KUZELY
11187,,KUZICSELO
11188,,KUZMA
11189,,KUZMICA
11190,,KUZMIN
11191,,KUZMINCA
11192,,KUZMIRKE
11193,,KUZMUNEC
11194,,KVA
11195,,KVAR
11196,,KVARN
11197,,KVARSE
11198,,KVARTE
11199,,KWAR
11200,,KYCUT
11201,,KYCUTT
11202,,KYJOW
11203,,KYUNI
11204,,KZARFAHOUD
11205,,KZEJENI
11206,,L. LUKA
11207,,L. NEDILJA
11208,,LA ILEJIBLE
11209,,LA NBANDA
11210,,LA PALANKA
11211,,LA(INC.)
11212,,LAAFAZANI
11213,,LABBAYA
11214,,LABIN
11215,,LABLANA
11216,,LABLE
11217,,LABOG
11218,,LABOVCE
11219,,LABRNA
11220,,LABRUSKI
11221,,LACHKA
11222,,LACINCE
11223,,LACINCI
11224,,LACJA
11225,,LADANJE
11226,,LADANJE DOLJN
11227,,LADIKIE
11228,,LADIMIRERCI
11229,,LADISICI
11230,,LADISLAO
11231,,LADISLAU
11232,,LADISLAV
11233,,LADISREI
11234,,LADJAVAC
11235,,LADJEVAC
11236,,LADOR
11237,,LADVENGALCA
11238,,LADVENJAHA
11239,,LADVENJAK
11240,,LADVENJAKA
11241,,LADVIC
11242,,LAFET
11243,,LAFITA
11244,,LAFITTA
11245,,LAGORTA
11246,,LAGOSTA
11247,,LAGREB
11248,,LAHINJA
11249,,LAHOUCE (ESLOVENIA)
11250,,LAHOVGRABEN
11251,,LAHOVICE
11252,,LAHTZ
11253,,LAHZI
11254,,LAIBACA
11255,,LAIBACH
11256,,LAIBACH ESLOVENIA
11257,,LAIBERCH
11258,,LAILAKE
11259,,LAILAKI
11260,,LAIRS
11261,,LAJIJEVCI
11262,,LAKBE
11263,,LAKCI
11264,,LAKEV
11265,,LAKTINA
11266,,LAKTIUJI
11267,,LAKUSC
11268,,LAKUSZJA
11269,,LALA
11270,,LALIC
11271,,LALIK
11272,,LALJLE
11273,,LALLIPOLOS
11274,,LAMAS
11275,,LAMBARDA
11276,,LAMBOR
11277,,LAMINAC
11278,,LAMSK
11279,,LANBJANIA
11280,,LANCAGNA
11281,,LANCOVA VAS
11282,,LANDA
11283,,LANDJEVAD
11284,,LANDSBERG
11285,,LANER
11286,,LANFIED
11287,,LANGAGNA
11288,,LANGENHOFA
11289,,LANSO
11290,,LANZAGLIA
11291,,LAOITRI
11292,,LAOUZ
11293,,LAPAC
11294,,LAPACH
11295,,LAPACHE
11296,,LAPACKE
11297,,LAPIJA
11298,,LAPOVCI
11299,,LAPURNA
11300,,LARA
11301,,LARAJA
11302,,LARBA
11303,,LARCA
11304,,LARCE
11305,,LARERO
11306,,LARIN
11307,,LARLOVAC
11308,,LARMA
11309,,LARSOI
11310,,LAS PALMAS
11311,,LASE
11312,,LASERFELD
11313,,LASHONAS
11314,,LASINJSKI
11315,,LASKAVAS
11316,,LASKI
11317,,LASKIPETOCK
11318,,LASKO
11319,,LASLAVICE
11320,,LASNJA
11321,,LASSA
11322,,LASTE
11323,,LASTOVE
11324,,LASTOVO
11325,,LASTVA
11326,,LATAKE
11327,,LATAKIE
11328,,LATAMBUL
11329,,LATANBUL
11330,,LATAQUE
11331,,LATAQUIE
11332,,LATAREVO
11333,,LATIKI
11334,,LATINA
11335,,LATINOVAS
11336,,LATRYG
11337,,LATTACHIA
11338,,LATTAFINE
11339,,LATTAGNE
11340,,LATTAGNIE
11341,,LATTAGUICH
11342,,LATTAKICH
11343,,LATTAQRUE
11344,,LATTAQUE
11345,,LATTAQUEE
11346,,LATTAQUEH
11347,,LATTAQUI
11348,,LATTAQUIE
11349,,LATTAQUIEH
11350,,LATTAQUIEHH
11351,,LATTIQUE
11352,,LATTOUF
11353,,LATVIA
11354,,LATVIJAS
11355,,LAURANA
11356,,LAUTRERACH
11357,,LAVATINA
11358,,LAVEICE
11359,,LAVI
11360,,LAVIC
11361,,LAVINAC
11362,,LAVOTROG
11363,,LAVSKO
11364,,LAVSLKO
11365,,LAWANSJA WARISCH
11366,,LAZA
11367,,LAZAC
11368,,LAZAFELD
11369,,LAZAFOELD
11370,,LAZAR
11371,,LAZAREDO
11372,,LAZARERO
11373,,LAZAREVE
11374,,LAZAREVO
11375,,LAZARFELD
11376,,LAZAROVO
11377,,LAZAS
11378,,LAZE
11379,,LAZEC
11380,,LAZEREVO
11381,,LAZINA
11382,,LAZKIE
11383,,LAZY
11384,,LCSKOVAC
11385,,LE PIREE
11386,,LEBADEN
11387,,LEBAN
11388,,LEBANON
11389,,LEBAR
11390,,LEBEK
11391,,LEBENICO
11392,,LEBONES
11393,,LECAIRE
11394,,LECHAM
11395,,LECHANI
11396,,LECHUNE
11397,,LECKVATA
11398,,LEDEMIK
11399,,LEDENICE
11400,,LEDENICO
11401,,LEDENIK
11402,,LEDINC
11403,,LEE AUEV
11404,,LEEDS
11405,,LEEKOVO CROATIA
11406,,LEFFRI
11407,,LEGANGA
11408,,LEGATOS
11409,,LEGET
11410,,LEGOVATZ
11411,,LEGRADO
11412,,LEHAFED
11413,,LEHFED
11414,,LEHOVEC
11415,,LEIBACH
11416,,LEILAKE
11417,,LEIPZIG
11418,,LEIRA REKA
11419,,LEIRIA
11420,,LEISE
11421,,LEISERING
11422,,LEIZICI
11423,,LEK
11424,,LEKKO
11425,,LEKTINJE
11426,,LEL LOUZE
11427,,LELCE
11428,,LELIC
11429,,LELICA
11430,,LEMA
11431,,LEMBACH
11432,,LEMERJE
11433,,LEMERJO
11434,,LEMILA
11435,,LEMNICA
11436,,LENCE
11437,,LENDAVA
11438,,LENDEMCE
11439,,LENDEVA
11440,,LENDOVA
11441,,LENGEDORF
11442,,LENICHTA
11443,,LENTA
11444,,LENTINI
11445,,LEOBEN
11446,,LEOKUZJC
11447,,LEON
11448,,LEONICA
11449,,LEPA(INC)
11450,,LEPACHE
11451,,LEPENICA
11452,,LEPIN
11453,,LEPOGLAVA
11454,,LERENI
11455,,LERICA
11456,,LERNES
11457,,LES KOVAS
11458,,LESANI
11459,,LESAREE
11460,,LESCE
11461,,LESCO
11462,,LESCOVATZ
11463,,LESCOVCA
11464,,LESCOVCE
11465,,LESCOWITZ
11466,,LESEN
11467,,LESENE
11468,,LESENI
11469,,LESHORAC
11470,,LESIMA
11471,,LESINA
11472,,LESKI POTO
11473,,LESKIVOC
11474,,LESKOVAC
11475,,LESKOVAC/KROATIEN
11476,,LESKOVAK
11477,,LESKOVAR
11478,,LESKOVAZ
11479,,LESKOVEC
11480,,LESKOVEC (ESLOVENIA)
11481,,LESKOVICA
11482,,LESKOVICZ
11483,,LESPOVICA
11484,,LESZISCE
11485,,LETHISHEV
11486,,LETINAC
11487,,LETNIGRAD
11488,,LEUTSCH
11489,,LEVA HEKA
11490,,LEVA RECA
11491,,LEVA REKA
11492,,LEVANI
11493,,LEVANJSKA
11494,,LEVARETTA
11495,,LEVAS
11496,,LEVELIKA
11497,,LEVINIECE
11498,,LEVINOVAC
11499,,LEVISCO
11500,,LEZAR
11501,,LEZDAN
11502,,LEZE
11503,,LEZTI
11504,,LGONIA
11505,,LGUBLJANE
11506,,LHERBET
11507,,LHUBJANI
11508,,LIAV TEREJ
11509,,LIBAJO
11510,,LIBAN
11511,,LIBAN ABDINE
11512,,LIBAN-MAZRAET
11513,,LIBANAIS
11514,,LIBANBSARMA
11515,,LIBANE
11516,,LIBANESA
11517,,LIBANO
11518,,LIBAU
11519,,LIBENIK
11520,,LIBEREC
11521,,LIBEREZ(INC)
11522,,LIBIA
11523,,LIBNEN
11524,,LIBON
11525,,LIBOSCAKI
11526,,LIBOU
11527,,LIBRIL
11528,,LIBVEIN
11529,,LIC
11530,,LICHTENBACH
11531,,LICHTENBARCE
11532,,LICHTENBARCH
11533,,LICKI NOVI
11534,,LICKIBZIK
11535,,LID
11536,,LIDEROVICE
11537,,LIDSKI
11538,,LIEBNAGOSKA
11539,,LIEMS
11540,,LIGJE
11541,,LIHAGINA
11542,,LIJBUSKI
11543,,LIJEMCI
11544,,LIJESCE
11545,,LIJTA
11546,,LIJUBLJANA
11547,,LIKA
11548,,LIKE.
11549,,LIKINDA
11550,,LIKOVO
11551,,LILBAYA
11552,,LILETIC
11553,,LIMA
11554,,LIMIANY
11555,,LIMINIO
11556,,LIMLJANI
11557,,LIMNOS
11558,,LIMOSKJI
11559,,LIMOVEC
11560,,LINA
11561,,LINARDICI
11562,,LINARIS
11563,,LINBANISTE
11564,,LINBLANA
11565,,LINBLJANA
11566,,LINDAVER
11567,,LINDENHORST
11568,,LINDER
11569,,LINHINKY
11570,,LINJANI
11571,,LINKUVA
11572,,LINZ
11573,,LIOMBATIN
11574,,LION
11575,,LIONO
11576,,LIPA
11577,,LIPC
11578,,LIPIET
11579,,LIPIK
11580,,LIPILO
11581,,LIPNEC
11582,,LIPNECS
11583,,LIPNICA
11584,,LIPNIK
11585,,LIPOACICA
11586,,LIPOLZANA
11587,,LIPON
11588,,LIPOVAC
11589,,LIPOVACO
11590,,LIPOVCI
11591,,LIPOVEC
11592,,LIPOVLJANA
11593,,LIPOVLJANI
11594,,LIPOVO
11595,,LIPOVO JUGOESLAVO
11596,,LIPSI
11597,,LIRIA
11598,,LIRIJA
11599,,LIROVSKI
11600,,LIS
11601,,LISAC
11602,,LISAI
11603,,LISAK
11604,,LISANE FIUY
11605,,LISAT
11606,,LISBOA
11607,,LISCICINE
11608,,LISE
11609,,LISICA
11610,,LISICE
11611,,LISICI
11612,,LISICO
11613,,LISIGE
11614,,LISKO
11615,,LISNA
11616,,LISNICA
11617,,LISNICIE
11618,,LISOLI
11619,,LISSA
11620,,LISSENKO
11621,,LISTO
11622,,LITAI ESLOVENIA
11623,,LITIJA
11624,,LITIJE
11625,,LITJA
11626,,LITMEG
11627,,LITNO
11628,,LITOWK
11629,,LITVINOVA
11630,,LITYA
11631,,LITZENDORF
11632,,LIUBIANA
11633,,LIUBLANA
11634,,LIUBLANJA
11635,,LIUBLIANA
11636,,LIUBLJANA
11637,,LIUBUSKI
11638,,LIUNISKE
11639,,LIUZKEN
11640,,LIVA REKA
11641,,LIVAC
11642,,LIVAS
11643,,LIVINAC
11644,,LIVISI
11645,,LIVNO
11646,,LIVNO CROACIA
11647,,LIVORNO
11648,,LIVRACA
11649,,LIWNO
11650,,LIZA
11651,,LJABOMIR
11652,,LJESKOPOLJE
11653,,LJIUBITOVICA
11654,,LJNBLJAL
11655,,LJNBLJANA
11656,,LJNEPANO
11657,,LJNERJANA
11658,,LJUBA
11659,,LJUBATICH
11660,,LJUBGANA
11661,,LJUBIANA
11662,,LJUBIE
11663,,LJUBIJANA
11664,,LJUBINJE
11665,,LJUBISKI
11666,,LJUBITOVICA
11667,,LJUBITOVICE
11668,,LJUBJANA
11669,,LJUBLANA
11670,,LJUBLBANA
11671,,LJUBLIANA
11672,,LJUBLIJANA
11673,,LJUBLIJNA
11674,,LJUBLJ.
11675,,LJUBLJAMA
11676,,LJUBLJAN
11677,,LJUBLJANA
11678,,LJUBLJANA (ESLOVENIA)
11679,,LJUBLJANA ESLOVENIA
11680,,LJUBLJANIA
11681,,LJUBNO (ESLOVENIA)
11682,,LJUBNO SLOVENIA
11683,,LJUBNU
11684,,LJUBOMIR
11685,,LJUBOTNYA
11686,,LJUBOTOVICE
11687,,LJUBRISKI
11688,,LJUBUSKI
11689,,LJULLJANA
11690,,LJURLJANA
11691,,LJURLJANO
11692,,LJUSTICA
11693,,LJUTA
11694,,LJUTI DOLAC
11695,,LJUTIDOLAC
11696,,LJUTOMER
11697,,LJUTOTINJ
11698,,LJUVHANA
11699,,LJUVITOVIKA
11700,,LLAMBOUL
11701,,LLEMENSCINA
11702,,LLUBLJANA
11703,,LMOTSKI
11704,,LOBEZA
11705,,LOBIN
11706,,LOBOR
11707,,LOBROTA
11708,,LODA
11709,,LODI
11710,,LODZ
11711,,LOETZEN
11712,,LOG
11713,,LOGADEC
11714,,LOGATEC
11715,,LOGATEC ESLOVENIA
11716,,LOGJE
11717,,LOHOVICE
11718,,LOHTZE
11719,,LOIC
11720,,LOIMA
11721,,LOITSCH
11722,,LOK
11723,,LOKA
11724,,LOKAVEC
11725,,LOKMANJE
11726,,LOKMOSELA
11727,,LOKOV
11728,,LOKVICA
11729,,LOKVICE
11730,,LOLA
11731,,LOLSE
11732,,LOM KANALSK
11733,,LOMARNAVAS
11734,,LOMBARDA
11735,,LOMERTAKA
11736,,LOMNO
11737,,LOMZA
11738,,LOMZOK
11739,,LON
11740,,LONAIZE
11741,,LONAS
11742,,LONCARBRDO
11743,,LONDAVA
11744,,LONDON
11745,,LONEDIE
11746,,LONGATICO
11747,,LONGO
11748,,LONJA
11749,,LONJGARI
11750,,LOPATA
11751,,LOPATICA
11752,,LORANI
11753,,LORAS
11754,,LORIN
11755,,LORZEVO
11756,,LOSAC
11757,,LOSAK
11758,,LOSENGRAND
11759,,LOSINA
11760,,LOSINJ
11761,,LOSISCE
11762,,LOSISCO
11763,,LOSKI PETEK
11764,,LOSKI POTOK
11765,,LOSKI-POTOCK
11766,,LOSKO
11767,,LOSKOVAZ
11768,,LOSYNI
11769,,LOUCARBRDO
11770,,LOUDIZI
11771,,LOUKTIJOS
11772,,LOURIN
11773,,LOUSAN
11774,,LOVAKI
11775,,LOVAS
11776,,LOVASS
11777,,LOVENKA
11778,,LOVIC
11779,,LOVIC PROKISKO
11780,,LOVICI
11781,,LOVINAC
11782,,LOVINAR
11783,,LOVISCE
11784,,LOVIST
11785,,LOVISTE
11786,,LOVORNA
11787,,LOVORNO
11788,,LOVRANA
11789,,LOVRIC
11790,,LOVRIEN
11791,,LOWAS
11792,,LOWICZ
11793,,LOWREN
11794,,LOYISKE
11795,,LOZ
11796,,LOZ/SLOVENIA
11797,,LOZAN
11798,,LOZICE
11799,,LOZISCA
11800,,LOZISCE
11801,,LOZISCO
11802,,LOZISEC
11803,,LOZIXCE
11804,,LOZNICA
11805,,LOZON
11806,,LOZOVAC
11807,,LRAGA
11808,,LSJUM
11809,,LTAN
11810,,LTANISIO
11811,,LUABIANA
11812,,LUBACH
11813,,LUBALNA
11814,,LUBANICE
11815,,LUBANICO
11816,,LUBANICU
11817,,LUBAR
11818,,LUBBE
11819,,LUBBLANA
11820,,LUBEJANA
11821,,LUBIANA
11822,,LUBIANO
11823,,LUBIEN
11824,,LUBIERA
11825,,LUBIJANA
11826,,LUBJANA
11827,,LUBLANA
11828,,LUBLIANA
11829,,LUBLIN
11830,,LUBLINO
11831,,LUBLJANA
11832,,LUBLJANCA
11833,,LUBLJANSJA
11834,,LUBNEM
11835,,LUBODRAG
11836,,LUBOTICA
11837,,LUBRIANA
11838,,LUBSNIKI
11839,,LUCANC
11840,,LUCANE
11841,,LUCCA
11842,,LUCE
11843,,LUCE PRI MARIBORU
11844,,LUCICA
11845,,LUCICE
11846,,LUCINA
11847,,LUCINE
11848,,LUCNE
11849,,LUCOVA
11850,,LUCOVCE
11851,,LUDBERG
11852,,LUDBESK
11853,,LUDBREG
11854,,LUDDREK
11855,,LUDENA
11856,,LUDINA
11857,,LUDINA BRVATAKA
11858,,LUG
11859,,LUGI
11860,,LUGNAC
11861,,LUGO
11862,,LUGOS
11863,,LUGOSCH
11864,,LUIKICHE
11865,,LUJANO
11866,,LUJSUJE
11867,,LUKA
11868,,LUKA SIPAN
11869,,LUKA VICA (ESLOV.)
11870,,LUKA VICA (ESLOVENIA)
11871,,LUKA/CROATIA
11872,,LUKAC
11873,,LUKANI
11874,,LUKARGEO
11875,,LUKASKALVI
11876,,LUKAT
11877,,LUKAVEC
11878,,LUKICA
11879,,LUKINIC
11880,,LUKINO
11881,,LUKMICIDRA
11882,,LUKODOL
11883,,LUKOLIC
11884,,LUKOPOLE
11885,,LUKOSAICIAI
11886,,LUKOV
11887,,LUKOVAR
11888,,LUKOVIC
11889,,LUKOVICA ESLOVENIA
11890,,LUKSZYC
11891,,LUKUNIC
11892,,LUKUNICK
11893,,LULIBETIC CROAZIA
11894,,LULIC
11895,,LULIJO
11896,,LUMBARDA
11897,,LUMBARDE
11898,,LUMBARDO
11899,,LUN
11900,,LUNET
11901,,LUPOGLAV
11902,,LUPRIJA
11903,,LUQUNIE
11904,,LURINIC
11905,,LUSAK
11906,,LUSCE
11907,,LUSCI
11908,,LUSCI PALANKA
11909,,LUSCI PALANKO
11910,,LUSIANA
11911,,LUSKI-PALANKA
11912,,LUSNIC
11913,,LUSOVCI
11914,,LUSSIGRANDE
11915,,LUSSIMPICCOLO
11916,,LUSSIN
11917,,LUSSINGRANDE
11918,,LUSTICA
11919,,LUSTIKA
11920,,LUSZKOW
11921,,LUTEMBERG
11922,,LUTIJA
11923,,LUTIVAN
11924,,LUTOK
11925,,LUTOMIR
11926,,LUTREVA
11927,,LUVNO
11928,,LUZANI
11929,,LUZAR
11930,,LUZARII
11931,,LUZCK
11932,,LUZKA
11933,,LWNO
11934,,LWOW
11935,,LYA
11936,,LYBINSKI
11937,,LYBITOVITE
11938,,LYCTOMER
11939,,LYDDE
11940,,LYNIBERG
11941,,LYPNIC
11942,,LYR
11943,,LYUBIJANA
11944,,LYUBLJANA
11945,,M HELBE
11946,,M KARUDE
11947,,M'CHEFET
11948,,M'KAABRA
11949,,M'KAIR
11950,,M'RAS
11951,,M(INC.)
11952,,M(INC.)SIE
11953,,M.
11954,,M. ARNOUX 5
11955,,M. ASTIAN
11956,,M. BUKOVAC
11957,,M. GRADAC
11958,,M. JDJOSA
11959,,M. KAIR
11960,,M. KAKLE
11961,,M. KANEZCE
11962,,M. KOUM
11963,,M. LIBANO
11964,,M. MIRKANOWCI
11965,,M. TORAK
11966,,M. TOREK
11967,,M.LIBANIA
11968,,M.LIVANO
11969,,MA(ILEG)
11970,,MAACLI
11971,,MAAKAB
11972,,MAALACAT
11973,,MAALOUBA
11974,,MAALOULAS
11975,,MAAMOURA
11976,,MAAMOURI
11977,,MAARAB
11978,,MAARACHE
11979,,MAARASCH
11980,,MAARAT
11981,,MAARAT BACHE
11982,,MAARAT EL BACHE
11983,,MAARDE
11984,,MAARDEE DE HAN
11985,,MAAROUD
11986,,MAAROUNE
11987,,MAARRY
11988,,MAASER LE CHOUFF
11989,,MAASSE
11990,,MAASSER
11991,,MAASSER BEIT EDDIN
11992,,MAATE
11993,,MAATENA
11994,,MAC DEL BALISE
11995,,MACE
11996,,MACED
11997,,MACEDONIA
11998,,MACEDONIA CAPARI
11999,,MACEDONIEN
12000,,MACHA AZAR
12001,,MACHACHK
12002,,MACHAGARA
12003,,MACHARA
12004,,MACHDA
12005,,MACHEHA
12006,,MACHERA
12007,,MACHGARA
12008,,MACHHA
12009,,MACHICNO
12010,,MACHMONCHI
12011,,MACHOVCI
12012,,MACHRAFAT
12013,,MACHTA
12014,,MACHTA HELOU
12015,,MACHTA ROUM
12016,,MACHTA-HOLOU
12017,,MACHTE
12018,,MACHTER HLOB
12019,,MACHYARA
12020,,MACKOVCE
12021,,MACKOVCI
12022,,MACKOVEC
12023,,MACON
12024,,MACRI
12025,,MADABA
12026,,MADAIS
12027,,MADEDAK
12028,,MADEK
12029,,MADIEL
12030,,MADITH
12031,,MADJARA
12032,,MADJAREVE
12033,,MADJARI SISAK
12034,,MADRAYESUAN
12035,,MADRID
12036,,MADRUS
12037,,MADRUS RIJEKA
12038,,MAERA
12039,,MAESRA
12040,,MAESSER
12041,,MAEVRA
12042,,MAGAREVO
12043,,MAGDAR
12044,,MAGELLANE
12045,,MAGERAT
12046,,MAGESIE
12047,,MAGLAJ
12048,,MAGLAY
12049,,MAGNASBIE
12050,,MAGNASIA
12051,,MAGNASIE
12052,,MAGNESIA
12053,,MAGNESIE
12054,,MAGNESIO
12055,,MAGNEZIA
12056,,MAGNEZIE
12057,,MAGNISIA
12058,,MAGRESIE
12059,,MAGURED
12060,,MAGYA C.
12061,,MAGYARESAET
12062,,MAGYBEKEREK
12063,,MAHAIATHE
12064,,MAHARDA
12065,,MAHARDE
12066,,MAHARDEH
12067,,MAHAROUNE
12068,,MAHAROVEC
12069,,MAHFOURA
12070,,MAHM(INC.)
12071,,MAI DE BAD
12072,,MAI ROULTE
12073,,MAIDENPEK
12074,,MAIFOUK
12075,,MAILHBE
12076,,MAIRCUBA
12077,,MAIRGT
12078,,MAIRRAUBAY
12079,,MAIS EL  JABAL
