,address_column_name,ciudad
15704,,PRHOVEC
15705,,PRHOVO
15706,,PRIBECEVICEVO
15707,,PRIBECIVECEVO
15708,,PRIBICE
15709,,PRIBICERICERO
15710,,PRIBICERICERU
15711,,PRIBICERREWO
15712,,PRIBICEVICE
15713,,PRIBICEVICEBO
15714,,PRIBICEVICEVO
15715,,PRIBICEVICEVS
15716,,PRIBICEVIECA
15717,,PRIBICIERERO
15718,,PRIBIERIRERO
15719,,PRIBILCI
15720,,PRIBOJ LIKA
15721,,PRIBYCZ
15722,,PRICECVO
15723,,"PRICECVO, VAVADNA"
15724,,PRIDBORGE
15725,,PRIDOVIJE
15726,,PRIDVORIC
15727,,PRIDVORICH
15728,,PRIDVORJE
15729,,PRIDWORK
15730,,PRIEDOR
15731,,PRIERNICA
15732,,PRIG
15733,,PRIG. SV. IVAN
15734,,PRIGBORGE
15735,,PRIGL
15736,,PRIGLAVICA
15737,,PRIGLIEVICA
15738,,PRIGLIVICA
15739,,PRIGORICA
15740,,PRIGR
15741,,PRIGREVIC
15742,,PRIGREVICA
15743,,PRIGVORICH
15744,,PRIJEDOR
15745,,PRIJEKA
15746,,PRIJEVO
15747,,PRIKENICA
15748,,PRIKERNICE
15749,,PRIKNICA
15750,,PRIKRNICA
15751,,PRILEF
15752,,PRILEN
15753,,PRILEP
15754,,PRILESJE
15755,,PRILEVICE
15756,,PRILEYS
15757,,PRILIP
15758,,PRILIPI
15759,,PRILIPSE
15760,,PRILISEE
15761,,PRILIZCE
15762,,PRILOZI
15763,,PRIM KROJ
15764,,PRIMALA
15765,,PRIMARCKA
15766,,PRIMEP
15767,,PRIMISLJE
15768,,PRIMISTA
15769,,PRIMONKO
15770,,PRIMORJE
15771,,PRIMOROSKA
15772,,PRIMORSKA
15773,,PRIMOSKA
15774,,PRIMOSKO
15775,,PRIMOSTAN
15776,,PRIMOSTEK
15777,,PRIMOSTEN
15778,,PRIMOSTER
15779,,PRIMOSTON
15780,,PRIMOV
15781,,PRIMOZDE/DALMATIA
15782,,PRINA
15783,,PRINICE
15784,,PRINKERNICE
15785,,PRINKIPO
15786,,PRINOSKA
15787,,PRINSKKO
15788,,PRIOL
15789,,PRISAT
15790,,PRISCIE
15791,,PRISENZKI
15792,,PRISLEJE
15793,,PRISNEN
15794,,PRISROT
15795,,PRIST
15796,,PRISTARA
15797,,PRISTAVA
15798,,PRISTINA
15799,,PRITIP
15800,,PRITOKA
15801,,PRITZEN
15802,,PRIVICEVICEBO
15803,,PRIVLAKA
15804,,PRIVNICA
15805,,PRIWLAKA
15806,,PRIZDRIMA
15807,,PRIZNA
15808,,PRIZREN
15809,,PRKOVEC
15810,,PRMODOVAC
15811,,PRNIKA
15812,,PRNJAVOR
15813,,PRNJAWOR
15814,,PRNJOUVOR
15815,,PROATIA
15816,,PROBOJ
15817,,PRODANI
15818,,PRODBABLJE
15819,,PRODCETIN
15820,,PRODMAERIN
15821,,PRODNIACAIN
15822,,PRODROLY
15823,,PROENCA-A-N.
15824,,PROFET
15825,,PROG JOAN
15826,,PROGRADE
15827,,PROIC LUKA
15828,,PROKOJ
15829,,PROKOPA
15830,,PROKOY
15831,,PROKRNICA
15832,,PROLCE
15833,,PROLNEY
15834,,PROLO
15835,,PROLOG
15836,,PROMANJA
15837,,PROMANJINA
15838,,PROMONTOV
15839,,PROMORSKA
15840,,PROMSTEN
15841,,PROMUDA
15842,,PROMUSKA
15843,,PROPACNIZA
15844,,PROPATINIKA
15845,,PROPATUICA
15846,,PROPRECE
15847,,PROPUTNIAK
15848,,PROS.CROACIA
15849,,PROSECKA
15850,,PROSOI OTOCAC
15851,,PROTEGITO ESPAÑOL
15852,,PROTMERO
15853,,PROUSSE
15854,,PROVLOG
15855,,PROZOR
15856,,PRPATINCA
15857,,PRUDEJO
15858,,PRUDNICA
15859,,PRUGONO
15860,,PRUGORO
15861,,PRUGOVAC
15862,,PRUGOVO
15863,,PRUKA
15864,,PRULOVKA (ESLOVENIA)
15865,,PRUNANA
15866,,PRUNCISKAI
15867,,PRUPA
15868,,PRUSA
15869,,PRUSOVAR
15870,,PRUSSA
15871,,PRUSSE
15872,,PRVACINA
15873,,PRVANSELO
15874,,PRVIE/DALMATIA
15875,,PRVINCI
15876,,PRZEMYSL
15877,,PRZNO
15878,,PSAJNOCA
15879,,PTAJSKA GORA
15880,,PTEZCOCI
15881,,PTIJ
15882,,PTIY
15883,,PTOCA
15884,,PTUJ
15885,,PTUY
15886,,PTVE
15887,,PUASCE
15888,,PUCAR
15889,,PUCHISCHE
15890,,PUCICI
15891,,PUCISCA
15892,,PUCISCE
15893,,PUCISCIE
15894,,PUCISCO
15895,,PUCISE
15896,,PUCISEO JUGOELSAVIA
15897,,PUCISIC
15898,,PUCIXIE
15899,,PUDISAVA
15900,,PUEBLO
15901,,PUERSKA
15902,,PUERTO AMAPALA
15903,,PUFIKAJ
15904,,PUHAMATA
15905,,PULA
15906,,PULINCI
15907,,PULIP
15908,,PULJ
15909,,PUMCE
15910,,PUMEE
15911,,PUMSE
15912,,PUNI JOVCE
15913,,PUNIKOVIC
15914,,PUNITOVCE
15915,,PUNITOVCI
15916,,PUNITOVEI
15917,,PUNITOVEIL
15918,,PUNITOVICE
15919,,PUNITOVSI
15920,,PUNTA ARENAS
15921,,PUNTA ARENAS CHILE
15922,,PUNTICI
15923,,PUPNAT
15924,,PURCZA
15925,,PURLES BANAT
15926,,PURMAN
15927,,PUSAK
15928,,PUSCE
15929,,PUSCICE
15930,,PUSCISE
15931,,PUSICE
15932,,PUSICIC
15933,,PUSIE JANKO
15934,,PUSIECE
15935,,PUSISCA
15936,,PUSISCE
15937,,PUSISCO
15938,,PUSOICE
15939,,PUSSISCE
15940,,PUSUSJE
15941,,PUTENCI
15942,,PUTESEVICA
15943,,PUTICANI
15944,,PUTICIA
15945,,PUTICIC
15946,,PUTIMGI
15947,,PUTINA
15948,,PUTINCE
15949,,PUTINCI
15950,,PUTINE
15951,,PUTINEI
15952,,PUTINES
15953,,PUTINIC
15954,,PUTINICI
15955,,PUTINIV
15956,,PUTINKOVIC
15957,,PUTINOI
15958,,PUTISIC
15959,,PUTNICI
15960,,PUTNICOVIC
15961,,PUTNIKOVIC
15962,,PUTNOKOVIC
15963,,PUTOK
15964,,PUTRICOVIC
15965,,PUVLJA
15966,,PWIZ LUKA
15967,,PYCKOCCERO
15968,,PYCRO SEIRONO
15969,,PZARIC
15970,,PZHVREC
15971,,QIBLIYA
15972,,QOUG MIKAIL
15973,,QOUK MIKAIL
15974,,QSILNICA
15975,,QUAOK MIKAIL
15976,,QUARNARO
15977,,QUATATHEA
15978,,QYUAHCHA
15979,,R (INC0
15980,,R. CALABRIA
15981,,R. KROTUR
15982,,R. SLATINA
15983,,R.CATTARO
15984,,RAAB
15985,,RAANINA
15986,,RAARINE
15987,,RAB
15988,,RABAH
15989,,RABAKI
15990,,RABAT
15991,,RABBACH
15992,,RABBE
15993,,RABHO
15994,,RABILE
15995,,RABLE
15996,,RABLE HOMS
15997,,RABOK
15998,,RABR
15999,,RAC(INC.)
16000,,RACALMES BACHA
16001,,RACARE
16002,,RACCOVAR
16003,,RACE
16004,,RACHA
16005,,RACHAIAIA
16006,,RACHAJA
16007,,RACHAYA
16008,,RACHDEBINE
16009,,RACHIMO
16010,,RACHINE
16011,,RACHMAYA
16012,,RACICA
16013,,RACICE
16014,,"RACICE, SPLIT."
16015,,RACIKA
16016,,RACISCA
16017,,RACISCE
16018,,RACJE SELO
16019,,RACUCK
16020,,RADA TOWICZ
16021,,RADANI
16022,,RADANTZ
16023,,RADCZOJE
16024,,RADDMOSZANCI
16025,,RADECE
16026,,RADECE SLOVENIA
16027,,RADENCI
16028,,RADEVICA
16029,,RADEVICI
16030,,RADHTCHE
16031,,RADIC
16032,,RADIJCA
16033,,RADIKOVCI
16034,,RADINA
16035,,RADINE
16036,,RADIZE
16037,,RADJICA
16038,,RADKERSBURG
16039,,RADMOZANCI
16040,,RADNA
16041,,RADOBOJ
16042,,RADOCAGI
16043,,RADOCAJ
16044,,RADOCAJI
16045,,RADOCAJI 33
16046,,RADOCIC
16047,,RADOCIN
16048,,RADOISCE
16049,,RADOJA
16050,,RADOJKAC
16051,,RADOM
16052,,RADONEC
16053,,RADONJ
16054,,RADOSI
16055,,RADOSIC
16056,,RADOSICI
16057,,RADOVCICI
16058,,RADOVEC
16059,,RADOVIC
16060,,RADOVICA
16061,,RADOVICI
16062,,RADOVIKA
16063,,RADOVISTA
16064,,RADOVOJ
16065,,RADOVZANCI
16066,,RADOWCE
16067,,RADOWICA
16068,,RADOZDE
16069,,RADSICA
16070,,RADSTORN
16071,,RADUSZTZ
16072,,RADVLOJICA
16073,,RADZYN
16074,,RAENLINE
16075,,RAFALONKA
16076,,RAFID
16077,,RAFOLCE
16078,,RAFUSA
16079,,RAG
16080,,RAGFUSA
16081,,RAGHTCHADJK
16082,,RAGHTCHE
16083,,RAGIR
16084,,RAGOGMAC
16085,,RAGOSNIKA
16086,,RAGOTIN
16087,,RAGOZNICA
16088,,RAGUSA
16089,,"RAGUSA, DALMAZIA"
16090,,RAGUTIN
16091,,RAGUVA
16092,,RAGUZA
16093,,RAHBE
16094,,RAHEB
16095,,RAHMITZ
16096,,RAHPE
16097,,RAIC
16098,,RAICA
16099,,RAICANE
16100,,RAIDA
16101,,RAIFNTIZ
16102,,RAIFOUN
16103,,RAIPA
16104,,RAISOWAC
16105,,RAITYI
16106,,RAITZE
16107,,RAIZA
16108,,RAIZAR
16109,,RAJAB
16110,,RAJHENBORG
16111,,RAJIC
16112,,RAJISASH
16113,,RAJKINAC
16114,,RAJSAVAO
16115,,RAJSAWAC
16116,,RAJSOWAC
16117,,RAKA
16118,,RAKAJ
16119,,RAKARJE
16120,,RAKARY
16121,,RAKEK
16122,,RAKHAM
16123,,RAKICAN
16124,,RAKIMNIK
16125,,RAKINAC
16126,,RAKIRIE
16127,,RAKITNA
16128,,RAKITNICI
16129,,RAKITNO
16130,,RAKITOVICA
16131,,RAKITZO
16132,,RAKME
16133,,RAKMET
16134,,RAKMIK
16135,,RAKMITE
16136,,RAKOV.
16137,,RAKOVEC
16138,,RAKOVICA
16139,,RAKOVICA (KORDUN)
16140,,RAKOWICA
16141,,RAKRZIE
16142,,RAKUE
16143,,RAKVICE
16144,,RAMALLAH
16145,,RAMALLE
16146,,RAMALLO
16147,,RAMAT
16148,,RAMAT GAN
16149,,RAMAT GAN.
16150,,RAMATGAN
16151,,RAMBIS
16152,,RAMCROVO
16153,,RAMDLAH
16154,,RAMDOUM
16155,,RAMI
16156,,RAMLA
16157,,RAMLAKHA
16158,,RAMLECH
16159,,RAMLEH
16160,,RAMMWN
16161,,RAMOSCA
16162,,RAN
16163,,RANACE
16164,,RANCANICA
16165,,RANDAL
16166,,RANENICA
16167,,RANKEVICEVO
16168,,RANKOVCI
16169,,RANOMA
16170,,RANOVIC
16171,,RANPHOSELO
16172,,RANSIE
16173,,RANVA GORA
16174,,RANZIANO
16175,,RAONE
16176,,RAONI DABAR
16177,,RAONO
16178,,RAPEDOR DE AKAR
16179,,RARACHE
16180,,RAROVO
16181,,RAS BAALAR
16182,,RAS BAALBEC
16183,,RAS BAALBECK
16184,,RAS BAALBEK
16185,,RAS BAALBEOCK
16186,,RAS BAALS
16187,,RAS BALBECK
16188,,RAS BALBEK
16189,,RAS BALDEK
16190,,RAS BASLBECK
16191,,RAS BELBEK
16192,,RAS BOALBECK
16193,,RAS BOALBELK
16194,,RAS EL CHUSEF
16195,,RAS EL KEHANPE
16196,,RAS KHECHAMPE
16197,,RAS SAALBEK
16198,,RASANOVICI
16199,,RASAPASNO
16200,,RASBELBE
16201,,RASCAME
16202,,RASCANA
16203,,RASCANE
16204,,RASCANI
16205,,RASCANY
16206,,RASCHIT
16207,,RASCINISTI
16208,,RASDAN
16209,,RASH PINA
16210,,RASICE
16211,,RASIEL
16212,,RASINJA
16213,,RASKANA
16214,,RASKANE
16215,,RASKIFA
16216,,RASKIZJE
16217,,RASKRISJE
16218,,RASLINA
16219,,RASLOVAC
16220,,RASMIN PASA
16221,,RASNO
16222,,RASOTASNO
16223,,RASOVACA
16224,,RASPER
16225,,RASQUIFA
16226,,RASSEBOALBECK
16227,,RASTAN
16228,,RASTINER
16229,,RASTOKI
16230,,RASTONE
16231,,RASTOVAC
16232,,RASTOVACA
16233,,RASTOVACZ
16234,,RASTOVAK
16235,,RASTOVAN
16236,,RASUYA
16237,,RASWALA
16238,,RASZEVAC
16239,,RATA
16240,,RATCANE
16241,,RATCHA
16242,,RATECE
16243,,RATEZ
16244,,RATFALA
16245,,RATNOVAK
16246,,RATRITNA
16247,,RAUM KECHLA
16248,,RAUNE ESLOVENIA
16249,,RAUSEC
16250,,RAVA
16251,,RAVAK
16252,,RAVCA
16253,,RAVCE
16254,,RAVEA
16255,,RAVELIN
16256,,RAVENICE
16257,,RAVENO
16258,,RAVICA
16259,,RAVINICH
16260,,RAVNA
16261,,RAVNA CORA
16262,,RAVNA GORA
16263,,RAVNACE
16264,,RAVNAGORA
16265,,RAVNE
16266,,RAVNICA
16267,,RAVNO
16268,,RAVNO GORA
16269,,RAVNO JUGOESLAVIA
16270,,RAVOA
16271,,RAVOLCE (ESLOVENIA)
16272,,RAWA
16273,,RAX
16274,,RAYAK
16275,,RAYFOUN
16276,,RAZ TURKMAN
16277,,RAZALIMAS
16278,,RAZBOJISTE
16279,,RAZIEJA
16280,,RBAFE
16281,,RCHAYA
16282,,RE(INC)ANNA
16283,,REA KUNKUNGA
16284,,REA KUNTINGA
16285,,REA KUNTINGE
16286,,REALEJO ALTO
16287,,REBER
16288,,REBHO
16289,,REBNINE
16290,,RECACA
16291,,RECAS
16292,,RECHA
16293,,RECHDEBINE
16294,,RECHMAYA
16295,,RECHT
16296,,RECIA
16297,,RECICA
16298,,RECITZA
16299,,RECOVOJ
16300,,RECZIEZA
16301,,REDALAS
16302,,REDFELD
16303,,REDJICA
16304,,REDOGAGI
16305,,REDOVICI
16306,,REDSTERN
16307,,REEZNIK
16308,,REFARLHUM
16309,,REFSSION
16310,,REGGIO EMIL
16311,,REGICA
16312,,REGOTIN
16313,,REGSA
16314,,REGUSA
16315,,REHOVAT
16316,,REHOVOTH
16317,,REICHENBURG
16318,,REICHENBURG (ESLOVENIA)
16319,,REIF KENKON
16320,,REIFNIG
16321,,REIGELTT
16322,,REINER
16323,,REINIA
16324,,REIT GAN
16325,,REIT RADHA
16326,,REIZTWO
16327,,REKA
16328,,REKEK
16329,,RELOHA
16330,,REMENTINEC
16331,,REMETA
16332,,REMETINAC
16333,,REMETINEC
16334,,REMETINEK
16335,,REMHALA
16336,,RENCA
16337,,RENDOLICE
16338,,RENIZA
16339,,RENKOVCI
16340,,RENKVCI
16341,,RENTSCHAK
16342,,REOGRAD
16343,,REPAS
16344,,REPISCE
16345,,REPUANICA
16346,,REPUSNICA
16347,,RES BASLEK
16348,,RESA
16349,,RESAFFI
16350,,RESAN
16351,,RESANIVIC
16352,,RESANOVICH
16353,,RESAU
16354,,RESCANE
16355,,RESCTAROVA
16356,,RESEN
16357,,RESETAR
16358,,RESETAROVO
16359,,RESEVA
16360,,RESIOVO
16361,,RESIVCI
16362,,RESKOVSI
16363,,RESLAM
16364,,RESLAN
16365,,RESLUE
16366,,RESLUL
16367,,RESNA
16368,,RESNATAC
16369,,RESNIK
16370,,RESNO
16371,,RESSAFI
16372,,RESSAN
16373,,RESSAU
16374,,RESSEN
16375,,RESTOVA
16376,,RESTOVAC
16377,,RESTOVO
16378,,RESZTOVO
16379,,RESZTOWO
16380,,RETECE
16381,,RETFAL
16382,,RETFALA
16383,,RETFELA
16384,,RETFIRLA
16385,,RETHLEEM
16386,,RETKOVCI
16387,,RETTRIN
16388,,RETZELA
16389,,REUK MIKAEL
16390,,REUNADI
16391,,REVEJANE
16392,,REVISAD
16393,,REYROUTH
16394,,REZAN
16395,,REZBOR
16396,,REZCEICH
16397,,REZOVA
16398,,REZOVAC
16399,,RHAB
16400,,RHABBOUTLI
16401,,RHAMDOUN
16402,,RHEBE
16403,,RHEIN
16404,,RHIAN
16405,,RHODEN
16406,,RHODES
16407,,RHODOSTO
16408,,RHOUPETH
16409,,RIBARI
16410,,RIBIFILE
16411,,RIBINIC
16412,,RIBNICA
16413,,RIBNIK
16414,,RIBUICA
16415,,RIBYCZ
16416,,RICAFE
16417,,RICECE
16418,,RICEFE
16419,,RICHAN
16420,,RICHANOY
16421,,RICHANYA
16422,,RICHARI
16423,,RICICE
16424,,RICINA
16425,,RICINER
16426,,RIDE
16427,,RIDESLODIE
16428,,RIDGICA
16429,,RIDICA
16430,,RIDJICA
16431,,RIDJICE
16432,,RIDJICI
16433,,RIDJIEN
16434,,RIDJIKA
16435,,RIDONJE
16436,,RIDZICA
16437,,RIECA
16438,,RIEKA
16439,,RIELJIEA
16440,,RIEZE LIKA
16441,,RIFEMBERG
16442,,RIFEMBERGO
16443,,RIFOUM
16444,,RIGA
16445,,RIGITRA
16446,,RIGIZA
16447,,RIGJICA
16448,,RIGOTIEVCE
16449,,RIHAIBE
16450,,RIHAN
16451,,RIHANI
16452,,RIHANIE
16453,,RIHSTUR
16454,,RIJCKA
16455,,RIJEKA
16456,,RIJEKA LIPA
16457,,RIJICA
16458,,RIKOVICE
16459,,RILLDE
16460,,RILLIS
16461,,RIM SOBOTA
16462,,RIM-KOKAVA
16463,,RIME
16464,,RIMOVIC
16465,,RIMSKE TOLICE
16466,,RIO GRANDE DO SUL
16467,,RIOGRAD
16468,,RIOK
16469,,RIPNIK
16470,,RIRISEIN
16471,,RISA
16472,,RISAN
16473,,RISCHOU
16474,,RISHON LATZION
16475,,RISNO
16476,,RISSAFI
16477,,RISSION
16478,,RISTAFI
16479,,RISTICA
16480,,RISTVICA
16481,,RITCHER
16482,,RITCJEK
16483,,RITJVCE
16484,,RITOLI
16485,,RITUJCA
16486,,RIUTAB
16487,,RIVACELETNJE
16488,,RIVAO
16489,,RIVIFAYA
16490,,RIVRI RUT
16491,,RJANI
16492,,RJANI JORD
16493,,RJECIACI
16494,,RJELOVAR
16495,,RMADICH
16496,,RMEKE
16497,,ROANDA
16498,,ROATOVO
16499,,ROBADI
16500,,ROBEDISCE
16501,,ROBERKA
16502,,ROBICUBERG ESLOVENIA
16503,,ROBIDIESCO
16504,,ROBIDISCA
16505,,ROBIDISCE
16506,,ROBIDISCO
16507,,ROBIEDIESCO
16508,,ROBIESKI
16509,,ROCARE
16510,,ROCHANYA
16511,,ROCHAYA WADI
16512,,ROCHDEBINE
16513,,ROCHDEBME
16514,,ROCHDELINE
16515,,ROCHEDEBENE
16516,,ROCHEDEBIN
16517,,ROCHEDIS CHIS
16518,,ROCHOWOD
16519,,ROCHOYAN
16520,,ROCING AB SOCI
16521,,ROCK
16522,,RODASTO
16523,,RODATO
16524,,RODAVANCI
16525,,RODDO
16526,,RODI
16527,,RODICA
16528,,RODJEN
16529,,RODJICA
16530,,RODORTO
16531,,RODOS
16532,,RODOSTA
16533,,RODOSTE
16534,,RODOSTO
16535,,RODOSTROW
16536,,RODOVAC
16537,,RODOVICI
16538,,ROEHDEBINE
16539,,ROESLA
16540,,ROGACEVEC
16541,,ROGASKA SLATINA
16542,,ROGASOVEC
16543,,ROGATICA
16544,,ROGATIN
16545,,ROGDANOVER
16546,,ROGENDORF
16547,,ROGOMER
16548,,ROGORINCA
16549,,ROGOSMICA
16550,,ROGOSNICA
16551,,ROGOSNISZE
16552,,ROGOSNIZA
16553,,ROGOTI
16554,,ROGOTIN
16555,,ROGOTNI
16556,,ROGOYIN
16557,,ROGOZNICA
16558,,ROGOZNICE
16559,,ROGOZNICKA
16560,,ROGOZNIKA
16561,,ROGOZNIRA
16562,,ROGOZWICA
16563,,ROGSA
16564,,ROGUZUNKA
16565,,ROHATEC
16566,,ROICANI
16567,,ROJHEMBERG
16568,,ROJOZNICA
16569,,ROK
16570,,ROKISKIO
16571,,ROKISKISEP
16572,,ROKO
16573,,ROKORECH
16574,,ROKOVACA
16575,,ROKOVCI
16576,,ROL KRIZ
16577,,ROLUT
16578,,ROMA
16579,,ROMAIRE
16580,,ROMANOU
16581,,ROMDIGNI
16582,,ROMEICHE
16583,,ROMET GAN
16584,,ROMINOWO
16585,,ROMIZA
16586,,ROMLAJE
16587,,ROMLJANE
16588,,ROMUNJA
16589,,RONAD
16590,,RONCANICA
16591,,RONO
16592,,RONSBEVICS
16593,,RONSKA
16594,,ROPCI
16595,,ROPLOVO
16596,,RORE
16597,,ROS BAALBEF
16598,,ROS. BROD
16599,,ROSAVICE
16600,,ROSCA
16601,,ROSECELGE
16602,,ROSENHEIN
16603,,ROSJOWAC
16604,,ROSKUFA
16605,,ROSNIA
16606,,ROSOHIM
16607,,ROSOPAJNIC
16608,,ROSPALJNEC
16609,,ROSSBACK
16610,,ROSTAGNICA
16611,,ROSTELJ
16612,,ROSTIN
16613,,ROSTNA
16614,,ROSTOVO
16615,,ROSTOW
16616,,ROTAN
16617,,ROTE/SLOVENIA
16618,,ROTINEI
16619,,ROTO(INC.)
16620,,ROTOCAC
16621,,ROTZO
16622,,ROUCHEBA
16623,,ROUHAIBE
16624,,ROUHEIBE
16625,,ROUMDIGNI
16626,,ROUMDIKINE
16627,,ROUNO
16628,,ROUSCO
16629,,ROUSET KAIR
16630,,ROUSSELSELA
16631,,ROUSTCHANK
16632,,ROUSTEKOUH
16633,,ROUTE
16634,,ROVA PACOVA
16635,,ROVAE
16636,,ROVE
16637,,ROVINY
16638,,ROVTO
16639,,ROW ILEGIBLE
16640,,ROWNO
16641,,ROYACK
16642,,ROZALNIA
16643,,ROZANC
16644,,ROZICE
16645,,RPDOSTO
16646,,RRVASI
16647,,RSAFE
16648,,RSAIZAR
16649,,RSOVAC
16650,,RSTYOVAC
16651,,RUBAIBE
16652,,RUBIR
16653,,RUCA
16654,,RUCEVAC
16655,,RUCIC SELO
16656,,RUCISCE
16657,,RUDA
16658,,RUDA LABA
16659,,RUDE SING
16660,,RUDEN
16661,,RUDES
16662,,RUDINCI
16663,,RUDINE
16664,,RUDINO
16665,,RUDLICE
16666,,RUDNIK
16667,,RUDO
16668,,RUDOB
16669,,RUDOLFAGNAD
16670,,RUDOLFGNAD
16671,,RUDOLFOBA
16672,,RUDOLFS
16673,,RUDOLFSGNAD
16674,,RUDOLFSNA
16675,,RUDOLOGNAD
16676,,RUDZOBLANZA
16677,,RUESAK
16678,,RUGLICA
16679,,RUGORMIC
16680,,RUHAIBA
16681,,RUHAIBE
16682,,RUJEVAC
16683,,RUJEVO
16684,,RUJNA
16685,,RUKA
16686,,RULY
16687,,RUMA
16688,,RUMA SREM
16689,,RUMA/SRAM
16690,,RUMANJAVAS
16691,,RUMAO
16692,,RUMAR
16693,,RUMBOVCI
16694,,RUME
16695,,RUMERKA
16696,,RUMIA
16697,,RUMOVIC
16698,,RUMOVICI
16699,,RUMSKI
16700,,RUNA
16701,,RUNAVIC
16702,,RUNIA
16703,,RUNNA
16704,,RUNOVIC
16705,,RUPA
16706,,RUPE
16707,,RUPE (CROACIA)
16708,,RUPERT
16709,,RURKES
16710,,RUSA
16711,,RUSAN
16712,,RUSAN-STON
16713,,RUSANI
16714,,RUSANNI
16715,,RUSCAVA
16716,,RUSCO SELI
16717,,RUSEVAC
16718,,RUSEVO
16719,,RUSIA
16720,,RUSIC
16721,,RUSICI
16722,,RUSIGIA
16723,,RUSK KROSTUR
16724,,RUSKI
16725,,RUSKIE
16726,,RUSKO SELA
16727,,RUSKO SELO
16728,,RUSKO SIELO
16729,,RUSKO-SELE
16730,,RUSKO-SELO
16731,,RUSKODORF
16732,,RUSKOSELO
16733,,RUSKY
16734,,RUSTO SELO
16735,,RUSUJAVAS
16736,,RUT CHEIK
16737,,RUTINA
16738,,RUTWIN
16739,,RUZIC
16740,,RUZICA
16741,,RUZICI
16742,,RUZOLA
16743,,RUZONA
16744,,RVACHI
16745,,RVAR
16746,,RVAR-GDINJ
16747,,RVASE
16748,,RYSTASJE
16749,,RYVNIK
16750,,RZBORE
16751,,RZESZOW
16752,,RZETE
16753,,S
16754,,S JEAN
16755,,S ST DJURADJ
16756,,S(ILEG)
16757,,S(INC.)
16758,,S-P CARSO
16759,,S.
16760,,S. A. TROJEGLAVA
16761,,S. ANNA
16762,,S. CHIARA
16763,,S. CRUZ
16764,,S. ECKA
16765,,S. ELENA
16766,,S. ELENIR
16767,,S. ETERNIA
16768,,S. FUTOG
16769,,S. GIBIANA
16770,,S. GJURGI
16771,,S. IERNOIO
16772,,S. IVAN
16773,,S. JEAN
16774,,S. JELENA
16775,,S. JOHN B. CILLI
16776,,S. JUAN
16777,,S. KANIZA
16778,,S. KLARA
16779,,S. KULA
16780,,S. LORENC
16781,,S. LUCIJA
16782,,S. LUKA
16783,,S. MARKO
16784,,S. MARTIN
16785,,S. MARTINO
16786,,S. MARTINO QUINTANA
16787,,S. MIHAEL
16788,,S. MILETIC
16789,,S. MORAVICE
16790,,S. PALANZA
16791,,S. PAZOVA
16792,,S. PAZOWA
16793,,S. PETAR
16794,,S. PIETRO
16795,,S. SELO
16796,,S. SIVUC
16797,,S. TOMASO
16798,,S. TOPOL
16799,,S. ZAGORSKA
16800,,S.ELENA
16801,,S.EVLA
16802,,S.GROVO
16803,,S.J.SILJEVICA
16804,,S.JELENA
16805,,S.L.BLOOD
16806,,S.L.BOOD
16807,,S.MARKO
16808,,S.MARTIN
16809,,S.MARTINO
16810,,S.MARTINO QUISOA
16811,,S.P CARSO
16812,,S.P. ZADOBRAVA
16813,,S.PETER
16814,,S.PODMECANI
16815,,S.R.B.
16816,,S.SIVAC
16817,,S.ZLATARI
16818,,SAADNAY
16819,,SAALATO
16820,,SABAC
16821,,SABAD
16822,,SABADEH
16823,,SABATS
16824,,SABAVANI
16825,,SABDDEH
16826,,SABEL ALUNA
16827,,SABEL AMUNA
16828,,SABELE
16829,,SABENICO
16830,,SABINA
16831,,SABOBRAN
16832,,SABOC
16833,,SABOGOSTICI
16834,,SABOJANE
16835,,SABONJE
16836,,SABORISCE
16837,,SABOTICA
16838,,SABOTIKA
16839,,SABREB
16840,,SABREHAN
16841,,SABY
16842,,SABYA
16843,,SACHALA
16844,,SACHER
16845,,SACHSENFELD
16846,,SACOOSELO
16847,,SACPIV
16848,,SADA
16849,,SADAA
16850,,SADAB
16851,,SADAD
16852,,SADAD HOMO
16853,,SADAT
16854,,SADDIKINE
16855,,SADKINE
16856,,SADUM
16857,,SAFAD
16858,,SAFAD EL BATIJ
16859,,SAFAD EL BATTIKH
16860,,SAFAOL
16861,,SAFARAND
16862,,SAFASFET
16863,,SAFATA
16864,,SAFED
16865,,SAFET
16866,,SAFETI
16867,,SAFFAHAT
16868,,SAFFAIT
16869,,SAFFED
16870,,SAFFEI
16871,,SAFFET
16872,,SAFI
16873,,SAFIKA
16874,,SAFITA
16875,,SAFITE
16876,,SAFITO
16877,,SAFLIE VARTOUS
16878,,SAFLUE
16879,,SAFRABOLIS
16880,,SAFRAN.
16881,,SAFRITA
16882,,SAFSAFE
16883,,SAFSAFET
16884,,SAFSAFI
16885,,SAFTICI
16886,,SAG
16887,,SAG.
16888,,SAGABRI
16889,,SAGABRIA
16890,,SAGARE
16891,,SAGBBOSD
16892,,SAGBHINE
16893,,SAGBINE
16894,,SAGBINO
16895,,SAGBNE
16896,,SAGBOSD
16897,,SAGBRIA
16898,,SAGGBEN
16899,,SAGHBINE
16900,,SAGHVINE
16901,,SAGNE
16902,,SAGOVINA
16903,,SAGREB
16904,,SAGREBI
16905,,SAGROD
16906,,SAGULA
16907,,SAHAG
16908,,SAHALC
16909,,SAHEL
16910,,SAHEL ALMA
16911,,SAHEL ALMA K.
16912,,SAHEL ALNIA
